customer_id,age,tenure_years,product_count,avg_balance,has_mortgage,salary_deposit_flag,digital_engagement,branch_visits_last_q,complaints_12m,nps_bucket,promo_exposure,fee_events_12m,rate_sensitivity,card_spend_monthly,quarter,state,wallet_share,next_state,wallet_share_next,age_group,tenure_group,balance_category,product_engagement,risk_score,wallet_share_delta,state_changed,life_stage,value_segment,digital_adoption,quarter_numeric
4160,20,4.76,7,4010.4423367606782,1,1,0.4297793123922365,1,0,1,1,0,0.3431756007185001,606.7856156,t3,STAY,0.8789,STAY,1.0,18-30,2-5y,Low,29.928933793717672,0.17158780035925006,0.12109999999999999,0,Young,Medium,None,3
3411,22,3.9,7,60501.936229564075,1,0,0.4487602671895729,1,0,0,1,1,0.4282126159722211,10258.008907158406,t3,STAY,0.9085,STAY,0.8086,18-30,2-5y,VeryHigh,29.934628080156873,0.4141063079861106,-0.09989999999999999,0,Young,High,None,3
3362,67,6.63,3,6406.153780297057,1,0,0.1907223364378151,1,0,-1,0,5,0.3735977083889962,1404.024541,t0,STAY,0.941,STAY,0.9279,60+,5-10y,Low,28.257216700931345,1.186798854194498,-0.0131,0,Senior,Medium,None,0
1919,48,3.7,4,58766.87244388983,1,0,0.6655633550799818,1,0,-1,1,2,0.3403839068612019,1410.9200613350026,t3,STAY,0.8096,STAY,1.0,41-50,2-5y,VeryHigh,28.799669006523995,0.570191953430601,0.1904,0,Family,High,None,3
3720,35,2.29,2,12658.245032402976,0,1,0.9467574934942222,3,0,1,1,1,0.4845693810277829,4123.886189897544,t0,STAY,0.9316,STAY,0.9995,31-40,2-5y,Low,22.084027248048265,0.44228469051389147,0.06790000000000007,0,Mature,Medium,None,0
4840,80,11.29,2,92121.75592483064,1,0,0.1834770055068204,4,0,1,1,1,0.2555199434479526,1016.1014755908416,t1,SPLIT,0.575,SPLIT,0.3293,60+,10+y,VeryHigh,18.855043101652047,0.3277599717239763,-0.24569999999999997,0,Senior,Medium,None,1
2279,42,14.7,7,11969.58591345404,1,0,0.931911035,1,0,1,1,3,0.520406716,14527.004015325385,t2,STAY,1.0,STAY,0.8775,41-50,10+y,Low,30.0795733105,0.8602033580000001,-0.12250000000000005,0,Family,Medium,None,2
1169,84,2.71,3,15745.464199825368,1,0,0.6900893699094284,4,0,1,1,3,0.499904491,1930.150483888514,t3,STAY,0.9247,STAY,1.0,60+,2-5y,Medium,19.40702681097283,0.8499522455000001,0.07530000000000003,0,Senior,Medium,None,3
727,66,2.57,7,23343.55102727565,0,1,0.7833272785712847,1,0,-1,1,2,0.4699876945437938,1706.951210684966,t3,STAY,0.9776,STAY,0.875,60+,2-5y,High,30.034998183571386,0.6349938472718969,-0.10260000000000002,0,Senior,Medium,None,3
219,47,6.74,6,37869.48936,0,1,0.7230932490429786,2,0,0,0,1,0.3967773002326067,1853.594722681471,t0,STAY,0.8999,STAY,0.9239,41-50,5-10y,High,26.616927974712894,0.39838865011630337,0.02400000000000002,0,Mature,Medium,None,0
3368,37,6.02,3,109558.54086040512,1,0,0.8134407127784882,0,0,1,0,2,0.3387251780919312,540.6064055,t3,STAY,0.9177,STAY,0.8843,31-40,5-10y,VeryHigh,31.444032213833548,0.5693625890459656,-0.033399999999999985,0,Family,High,None,3
404,83,5.96,1,18085.838068310004,1,0,0.7840749718665466,2,0,0,0,4,0.579962685,2003.2209891143043,t0,LEAVE,0.0797,STAY,0.7734,60+,5-10y,Medium,24.635222491559965,1.0899813425,0.6937,1,Senior,Low,None,0
3977,61,8.9,2,13927.809759804288,0,0,0.4497090700231321,3,0,-1,1,2,0.4001842619659437,1730.8910892602532,t2,STAY,0.8346,SPLIT,0.2732,60+,5-10y,Medium,21.93491272100694,0.6000921309829719,-0.5614,1,Mature,Medium,None,2
2624,79,15.84,6,20852.45765,0,0,0.5349936611030377,1,1,1,0,3,0.3251605970014677,209.30809611492177,t1,STAY,0.957,STAY,0.7539,60+,10+y,Medium,29.56049809833091,1.062580298500734,-0.20309999999999995,0,Senior,Medium,None,1
4694,75,2.52,7,48171.55014726444,0,0,0.84664929,3,0,-1,0,3,0.4157173840829331,4856.044888006367,t3,STAY,0.7741,STAY,0.7583,60+,2-5y,VeryHigh,24.053994787,0.8078586920414667,-0.015800000000000036,0,Senior,Medium,None,3
2028,81,5.18,2,48003.46092764932,0,1,0.7171311770598336,2,0,1,0,1,0.7252106932272082,2416.450186133869,t2,STAY,0.9129,STAY,0.8716,60+,5-10y,VeryHigh,25.01513935311795,0.5626053466136041,-0.0413,0,Senior,Medium,None,2
2796,79,10.06,3,127180.97584309486,0,1,1.0,1,0,-1,0,1,0.3673073559784217,2466.407189178567,t1,STAY,0.8856,STAY,1.0,60+,10+y,VeryHigh,28.5,0.38365367798921085,0.11439999999999995,0,Senior,High,None,1
1228,83,3.53,1,33241.67263,1,0,0.1226312479692333,0,1,1,1,3,0.9079833214713512,2736.8156297712726,t0,STAY,0.8582,STAY,0.8422,60+,2-5y,High,30.43678937439077,1.3539916607356757,-0.016000000000000014,0,Senior,Medium,None,0
2815,31,7.36,1,23586.41169405358,0,0,0.731622098,5,0,1,0,5,0.2895176299325854,1191.1101489914597,t3,STAY,0.8048,STAY,0.9362,31-40,5-10y,High,15.6194866294,1.1447588149662926,0.13140000000000007,0,Mature,Medium,None,3
1337,60,2.95,6,29253.39690959709,0,1,1.0,3,0,-1,0,3,0.2612197706975286,4671.201819725405,t1,STAY,0.9724,STAY,0.9072,51-60,2-5y,High,23.7,0.7306098853487644,-0.06520000000000004,0,Mature,Medium,None,1
1335,53,9.67,5,10862.153389030733,1,1,0.1769727255805148,1,0,1,0,1,0.4926133528753713,7509.789330941621,t2,STAY,0.9383,STAY,0.8974,51-60,5-10y,Low,29.053091817674154,0.4463066764376856,-0.04090000000000005,0,Mature,Medium,None,2
3608,64,7.16,7,8267.956007836545,0,0,0.9433943260047646,1,0,0,0,3,0.7682558467298293,1611.4284658560423,t1,STAY,0.9633,STAY,0.8654,60+,5-10y,Low,30.08301829780143,0.9841279233649147,-0.0979000000000001,0,Mature,Medium,None,1
1066,43,0.28,1,20143.67831321354,0,1,0.8638690941831811,2,0,-1,0,2,0.7244539612294607,1565.936747349114,t2,STAY,0.9201,STAY,0.9831,41-50,0-2y,Medium,24.659160728254953,0.7622269806147304,0.06299999999999994,0,Mature,Medium,None,2
3430,38,5.87,3,12267.266283793815,0,0,0.1872669537583055,4,0,1,0,3,0.3403370975218541,668.5474489664247,t1,STAY,0.775,STAY,0.9165,31-40,5-10y,Low,19.256180086127493,0.7701685487609271,0.14149999999999996,0,Mature,Medium,None,1
4859,35,3.85,5,11329.280729390382,1,1,0.3360797115104223,3,0,1,1,2,0.4307589448225999,3043.0334031502716,t1,STAY,0.8729,STAY,0.8736,31-40,2-5y,Low,23.100823913453127,0.6153794724113,0.0007000000000000339,0,Family,Medium,None,1
1637,29,6.19,5,89561.64105651488,0,1,0.314134506720219,3,2,-1,0,1,0.6622381027637816,4921.448913716047,t2,STAY,0.9512,STAY,0.9023,18-30,5-10y,VeryHigh,23.094240352016065,1.1311190513818907,-0.048900000000000055,0,Young,High,None,2
4822,63,4.76,4,20345.31760792073,1,0,0.437682046,0,1,0,1,4,0.4409540771283835,4867.609545219366,t0,STAY,0.8264,STAY,0.8031,60+,2-5y,Medium,31.7313046138,1.3204770385641917,-0.023299999999999987,0,Mature,Medium,None,0
4970,72,5.96,3,22929.03926434749,0,1,0.3680886042588635,0,0,1,0,1,0.4279163184030288,588.4529166214478,t3,STAY,0.9002,STAY,0.8622,60+,5-10y,High,31.31042658127766,0.4139581592015144,-0.038000000000000034,0,Senior,Medium,None,3
1662,58,1.33,2,20388.23213539677,1,1,0.9904540042734564,0,0,1,0,4,0.3405823871481019,515.3436649453387,t0,STAY,0.8837,SPLIT,0.4129,51-60,0-2y,Medium,31.097136201282037,0.970291193574051,-0.47080000000000005,1,Mature,Medium,None,0
4526,48,6.45,6,18556.667822541654,1,0,0.1993266777434781,4,1,-1,0,2,0.693207704,7597.9135360924065,t1,STAY,0.7852,SPLIT,0.6174,41-50,5-10y,Medium,20.459798003323044,1.046603852,-0.16780000000000006,1,Family,Medium,None,1
2880,83,4.94,7,23989.138478841316,0,0,0.4308833825088577,2,0,-1,0,0,0.8045181633863865,2487.540062906498,t3,LEAVE,0.0227,LEAVE,0.1019,60+,2-5y,High,26.92926501475266,0.40225908169319324,0.0792,0,Senior,Medium,None,3
3903,52,5.6,6,13511.597905359686,1,1,0.2882489950724184,2,0,0,0,2,0.3634242997474987,4622.445170064681,t0,STAY,0.9468,SPLIT,0.3577,51-60,5-10y,Medium,26.486474698521725,0.5817121498737494,-0.5891,1,Mature,Medium,None,0
4206,72,4.61,7,10008.15100216588,1,0,0.1767031065055131,0,0,1,1,0,0.4251518771650803,1850.3359348323224,t3,STAY,0.8701,STAY,0.8393,60+,2-5y,Low,32.85301093195165,0.21257593858254015,-0.03079999999999994,0,Senior,Medium,None,3
3051,74,12.17,5,38114.552417686784,0,1,0.8653740807862276,2,0,-1,0,1,0.1035624773212546,4415.289988847824,t3,STAY,0.8858,STAY,0.889,60+,10+y,High,26.25961222423587,0.2517812386606273,0.0031999999999999806,0,Senior,Medium,None,3
556,51,9.47,5,105419.45625571818,1,1,0.758210426,0,0,1,1,5,0.5951075946576623,1172.2893597103157,t1,STAY,0.8652,STAY,0.9689,51-60,5-10y,VeryHigh,32.2274631278,1.2975537973288311,0.10370000000000001,0,Mature,High,None,1
4992,52,5.63,6,37022.01750974907,0,0,0.3850645709824956,2,0,-1,1,0,0.2089510512311998,3119.266420877182,t2,SPLIT,0.3292,SPLIT,0.4446,51-60,5-10y,High,26.51551937129475,0.1044755256155999,0.1154,0,Mature,Medium,None,2
1465,75,8.7,2,17256.57921714587,0,1,0.5408863076313644,2,2,-1,0,2,0.5458857476753439,542.2651347483782,t0,STAY,1.0,LEAVE,0.0535,60+,5-10y,Medium,24.96226589228941,1.272942873837672,-0.9465,1,Senior,Medium,None,0
2149,74,11.97,4,96495.86194813105,0,1,1.0,2,0,-1,0,4,0.739152388,7380.752873604108,t2,SPLIT,0.5759,SPLIT,0.7413,60+,10+y,VeryHigh,25.9,1.169576194,0.1654,0,Senior,High,None,2
1980,71,2.91,3,20994.191912774848,0,0,0.8126636289707687,1,1,0,1,1,0.7096063513066306,13623.131597304471,t1,STAY,0.9407,STAY,0.8718,60+,2-5y,Medium,28.443799088691232,0.8548031756533153,-0.06889999999999996,0,Senior,Medium,None,1
3331,59,4.46,5,18090.001314890163,0,1,0.4386904852014242,5,0,-1,0,0,0.6720123445173697,3956.194219432806,t1,STAY,0.8256,STAY,0.8557,51-60,2-5y,Medium,17.131607145560427,0.33600617225868484,0.030100000000000016,0,Mature,Medium,None,1
893,53,6.74,2,25603.84449772144,0,1,1.0,3,0,1,1,2,0.4875670041060403,2336.809426246858,t2,STAY,0.8673,STAY,0.9617,51-60,5-10y,High,22.1,0.6437835020530202,0.09440000000000004,0,Mature,Medium,None,2
1783,19,6.17,4,66772.59067908642,0,0,1.0,4,0,0,1,0,0.3688536856830621,1007.1183829169032,t1,STAY,1.0,STAY,0.858,18-30,5-10y,VeryHigh,19.9,0.18442684284153105,-0.14200000000000002,0,Young,High,None,1
3514,27,10.55,6,11164.900698981506,1,1,0.8960143051963633,1,0,0,0,2,0.2498618031873432,1063.1386789463506,t3,STAY,0.8144,STAY,0.8579,18-30,10+y,Low,29.66880429155891,0.5249309015936716,0.04349999999999998,0,Young,Medium,None,3
3416,45,2.18,5,18077.09610827772,0,0,1.0,3,0,1,0,2,0.5173758753813408,2340.3716746355003,t0,STAY,0.938,STAY,0.841,41-50,2-5y,Medium,23.3,0.6586879376906705,-0.09699999999999998,0,Mature,Medium,None,0
583,25,11.71,5,9951.983933245772,0,0,1.0,4,0,0,1,1,0.5669698458386573,4198.454921757578,t3,STAY,1.0,STAY,0.8963,18-30,10+y,Low,20.3,0.48348492291932865,-0.10370000000000001,0,Young,Medium,None,3
21,51,5.69,3,19409.93090492176,0,0,0.07170412,2,0,1,1,2,0.6643710239965112,575.5973696983089,t0,STAY,0.9996,STAY,0.8705,51-60,5-10y,Medium,25.221511236,0.7321855119982557,-0.1291,0,Mature,Medium,None,0
4842,26,3.18,2,34937.66323144962,1,0,0.5258127652530643,2,0,1,1,4,0.4778591005076335,10483.032585756984,t1,STAY,0.8836,STAY,1.0,18-30,2-5y,High,24.957743829575918,1.0389295502538167,0.11639999999999995,0,Young,Medium,None,1
789,54,6.0,7,22986.82785824024,1,0,0.4249510223877004,3,0,1,0,3,0.2589700571369584,1365.9477250922646,t3,STAY,1.0,STAY,0.9568,51-60,5-10y,High,23.92748530671631,0.7294850285684793,-0.043200000000000016,0,Mature,Medium,None,3
3995,52,4.91,5,25604.017039179653,1,1,0.728229339,2,1,-1,1,1,0.1682655006723227,575.5989440624609,t3,STAY,0.8128,STAY,0.9232,51-60,2-5y,High,26.2184688017,0.5841327503361613,0.11040000000000005,0,Mature,Medium,None,3
2905,61,4.82,2,12528.18776610271,1,1,0.2957975971403028,1,0,0,0,4,0.5065004912434244,911.8779348801164,t0,STAY,0.9255,STAY,0.9326,60+,2-5y,Low,27.88873927914209,1.0532502456217123,0.007099999999999995,0,Mature,Medium,None,0
2809,71,5.76,4,31213.374595218746,1,1,0.6675270326470482,1,1,-1,0,2,0.6288310027742191,506.3961318782686,t2,SPLIT,0.2989,STAY,0.8872,60+,5-10y,High,28.800258109794115,1.0144155013871095,0.5883,1,Senior,Medium,None,2
1900,40,5.4,4,88946.68184341378,0,0,0.7328366365276356,3,0,-1,0,2,0.2670559541413271,1480.6723930704634,t2,LEAVE,0.0367,STAY,1.0,31-40,5-10y,VeryHigh,22.81985099095829,0.5335279770706636,0.9633,1,Mature,High,None,2
594,83,2.84,3,78643.52489,0,1,0.6623372037836297,1,0,1,1,3,0.4451528019680855,319.50699391866664,t0,STAY,0.8213,STAY,0.9035,60+,2-5y,VeryHigh,28.39870116113509,0.8225764009840428,0.08219999999999994,0,Senior,High,None,0
4695,65,4.42,6,6305.369538,1,1,0.8082372936597536,0,0,1,0,0,0.6694654956306718,552.6350912721605,t2,STAY,0.9922,STAY,0.9354,60+,2-5y,Low,32.64247118809793,0.3347327478153359,-0.05679999999999996,0,Senior,Medium,None,2
2390,76,8.54,5,82621.98028901458,0,0,0.6897509659990051,2,1,1,1,2,0.806308995,3109.3092090781142,t3,STAY,0.9592,STAY,0.8512,60+,5-10y,VeryHigh,26.206925289799702,1.1031544974999998,-0.1080000000000001,0,Senior,High,None,3
3813,63,2.33,4,2355.2435526344584,1,0,0.2886482721407564,0,0,0,1,3,0.2205827526609822,1174.996829381758,t0,SPLIT,0.3452,STAY,1.0,60+,2-5y,Low,31.686594481642228,0.7102913763304912,0.6548,1,Mature,Medium,None,0
4664,43,8.36,6,41127.04395763014,1,0,1.0,3,0,1,1,1,0.4229477066651336,548.0688607459725,t0,STAY,0.8483,STAY,0.9332,41-50,5-10y,VeryHigh,23.7,0.4114738533325668,0.08489999999999998,0,Family,Medium,None,0
2674,30,3.76,6,16224.164195846612,0,0,0.6792212118184614,2,0,-1,0,3,0.2260882415601287,1765.8575614905371,t2,STAY,0.8628,STAY,0.942,18-30,2-5y,Medium,26.60376636354554,0.7130441207800644,0.07919999999999994,0,Mature,Medium,None,2
1276,65,9.92,6,3841.9976188435817,0,1,0.4462150735367623,2,0,1,1,2,0.7833535110089588,9120.590293526526,t2,STAY,0.9017,STAY,0.8547,60+,5-10y,Low,26.53386452206103,0.7916767555044795,-0.04699999999999993,0,Senior,Medium,None,2
4303,26,3.77,5,33039.08108772598,1,1,0.6368072847514022,4,0,1,0,2,0.4841600043514617,1871.0791252488652,t3,STAY,0.8701,STAY,0.9957,18-30,2-5y,High,20.19104218542542,0.6420800021757309,0.12560000000000004,0,Young,Medium,None,3
4833,44,3.46,5,157909.1262190042,1,0,0.7190046761793035,0,1,0,0,3,0.5209003119306832,2168.159435,t3,STAY,1.0,STAY,0.8212,41-50,2-5y,VeryHigh,32.21570140285379,1.1604501559653417,-0.17879999999999996,0,Family,High,None,3
2434,39,12.11,5,40458.51935673873,1,0,0.2090003757171073,3,0,1,0,2,0.4907299096270192,1238.542353480231,t2,STAY,0.8278,STAY,0.8787,31-40,10+y,VeryHigh,23.06270011271513,0.6453649548135096,0.050900000000000056,0,Family,Medium,None,2
600,61,2.03,3,18699.558656317953,1,1,0.7856694113881934,1,0,0,1,0,0.2248388817119083,1017.5117345196604,t3,STAY,0.9014,STAY,0.8156,60+,2-5y,Medium,28.435700823416457,0.11241944085595415,-0.08579999999999999,0,Mature,Medium,None,3
2921,39,5.45,2,9206.389899719768,0,0,0.7686393604620249,1,0,1,1,0,0.4605514830698044,2391.7864040414147,t3,STAY,0.9153,STAY,0.7819,31-40,5-10y,Low,28.030591808138606,0.2302757415349022,-0.13339999999999996,0,Mature,Medium,None,3
2631,80,1.27,7,22824.366517128743,0,1,0.6427035956885769,2,0,0,0,3,0.3614407631001586,1212.1900134834484,t1,STAY,0.9474,STAY,0.8369,60+,0-2y,High,26.992811078706573,0.7807203815500794,-0.11050000000000004,0,Senior,Medium,None,1
4386,66,2.39,6,9679.677465455725,1,1,0.8011513361722844,3,1,1,0,2,0.4674519514033326,2050.0064547098004,t1,STAY,0.8204,STAY,0.8313,60+,2-5y,Low,23.640345400851686,0.9337259757016663,0.01090000000000002,0,Senior,Medium,None,1
4510,82,5.19,1,35846.00801961099,0,1,0.9139564770213576,0,0,1,1,0,0.506194952,1624.0136161573212,t2,STAY,0.8651,STAY,0.9576,60+,5-10y,High,30.674186943106406,0.253097476,0.09250000000000003,0,Senior,Medium,None,2
343,59,6.63,6,57154.86973722759,0,0,0.4500069709884969,2,1,0,0,4,0.3494256530389578,630.8878745567902,t2,STAY,0.8822,STAY,0.8703,51-60,5-10y,VeryHigh,26.535002091296548,1.274712826519479,-0.011900000000000022,0,Mature,High,None,2
2144,58,10.24,5,18716.88049262454,0,1,0.2424160818130494,3,0,-1,1,3,0.3031288830482865,5672.779498468917,t2,STAY,0.988,SPLIT,0.4951,51-60,10+y,Medium,23.072724824543915,0.7515644415241434,-0.4929,1,Mature,Medium,None,2
567,33,5.19,5,11750.877189929,1,0,0.4434921018547494,1,0,-1,1,3,0.107229412,1490.6441125849833,t0,LEAVE,0.0946,LEAVE,0.0722,31-40,5-10y,Low,29.133047630556426,0.653614706,-0.022400000000000003,0,Family,Medium,None,0
133,24,0.38,2,5891.900484104807,1,0,0.5164138964586549,0,0,-1,1,0,0.3879141398249637,1777.0442789877984,t0,STAY,0.9114,STAY,0.9994,18-30,0-2y,Low,30.954924168937595,0.19395706991248185,0.08799999999999997,0,Young,Medium,None,0
2073,44,4.21,6,43247.591705824794,0,0,0.467081374,0,0,0,0,2,0.020203418,563.5745383961072,t1,STAY,0.9723,STAY,0.982,41-50,2-5y,VeryHigh,32.5401244122,0.41010170900000004,0.009699999999999931,0,Mature,Medium,None,1
1441,70,5.79,2,23518.480706268547,0,0,0.5420855573455388,3,0,-1,0,3,0.6139908842925367,3791.336457380668,t2,STAY,0.8992,STAY,0.7622,60+,5-10y,High,21.96262566720366,0.9069954421462685,-0.137,0,Senior,Medium,None,2
3321,23,6.86,7,45643.46498603536,0,0,0.7690142934336596,0,1,1,0,4,0.0,618.1747722304999,t1,STAY,0.9844,SPLIT,0.2042,18-30,5-10y,VeryHigh,33.0307042880301,1.1,-0.7802,1,Young,Medium,None,1
3468,35,3.45,5,37194.37898842084,1,0,0.7584592878517232,3,0,0,1,1,0.5295123855227745,1432.0725361201726,t1,STAY,0.7646,STAY,1.0,31-40,2-5y,High,23.227537786355516,0.46475619276138724,0.23540000000000005,0,Family,Medium,None,1
2992,60,5.7,6,24733.617830700863,1,0,1.0,2,0,1,1,3,0.4272939785770131,699.6766032,t3,STAY,0.9123,STAY,0.9074,51-60,5-10y,High,26.7,0.8136469892885067,-0.0049000000000000155,0,Mature,Medium,None,3
755,55,5.12,2,8566.472714771111,1,1,0.2209434694123466,1,0,-1,0,1,0.3805962382188368,5762.220051705282,t3,STAY,1.0,STAY,0.9238,51-60,5-10y,Low,27.866283040823703,0.3902981191094184,-0.07620000000000005,0,Mature,Medium,None,3
1654,57,0.93,5,26689.779285983783,1,0,0.4365766527400533,1,0,0,0,5,0.1543164659099022,2432.0286658301084,t1,STAY,0.8503,SPLIT,0.5423,51-60,0-2y,High,29.130972995822017,1.0771582329549512,-0.30799999999999994,1,Mature,Medium,None,1
1056,84,4.4,2,10264.000458753357,1,0,0.9842636046856836,0,0,-1,1,5,0.8710438536471465,688.4308168888367,t3,STAY,0.7667,STAY,0.7699,60+,2-5y,Low,31.095279081405707,1.4355219268235733,0.0031999999999999806,0,Senior,Medium,None,3
3848,42,4.22,1,49000.08610845049,0,1,0.2461743058387349,2,0,1,0,2,0.6184424927445762,919.6865621969212,t0,STAY,0.9048,STAY,0.881,41-50,2-5y,VeryHigh,24.47385229175162,0.7092212463722881,-0.023800000000000043,0,Mature,Medium,None,0
1728,56,3.86,1,23697.570670837045,1,0,0.5292159826795046,3,0,-1,0,4,0.6476223943625494,1030.4127383793636,t1,STAY,0.9223,STAY,0.9224,51-60,2-5y,High,21.558764794803853,1.1238111971812748,9.999999999998899e-05,0,Mature,Medium,None,1
4432,23,10.99,2,6401.640230394937,1,0,0.2863996457420168,3,0,-1,1,3,0.6910316557746267,4373.514817546997,t1,SPLIT,0.4302,STAY,1.0,18-30,10+y,Low,21.885919893722605,0.9455158278873135,0.5698,1,Young,Medium,None,1
3267,67,1.53,6,13188.143411845927,1,1,0.074827488,0,0,0,0,2,0.6232880632296627,2836.7437852984604,t0,SPLIT,0.2617,STAY,1.0,60+,0-2y,Medium,32.4224482464,0.7116440316148314,0.7383,1,Senior,Medium,None,0
1671,69,4.28,2,17481.354352323673,0,0,0.7235196961953059,2,0,0,0,5,0.4622067616926316,2641.9582457616116,t0,STAY,0.8171,STAY,0.9665,60+,2-5y,Medium,25.01705590885859,1.2311033808463159,0.14939999999999998,0,Senior,Medium,None,0
1053,51,6.27,3,16376.234918082877,0,0,0.2361514927085919,1,0,0,1,1,0.5491768807652284,2417.1862555764137,t0,SPLIT,0.2361,SPLIT,0.6568,51-60,5-10y,Medium,28.270845447812576,0.4745884403826142,0.4207000000000001,0,Mature,Medium,None,0
4457,57,3.46,1,24887.665294369108,0,1,0.7678061555104353,1,0,-1,1,3,0.6535408480101746,1231.178452346139,t1,STAY,0.8229,SPLIT,0.4937,51-60,2-5y,High,27.63034184665313,0.9267704240050874,-0.32919999999999994,1,Mature,Medium,None,1
1055,23,5.4,7,106675.35987078036,1,0,0.8369092617230932,3,0,-1,0,4,0.5697684635050464,3408.2479822639007,t1,STAY,1.0,STAY,0.8996,18-30,5-10y,VeryHigh,24.05107277851693,1.0848842317525231,-0.10040000000000004,0,Young,High,None,1
1745,32,7.44,2,49350.66838216265,1,1,0.151420092159823,2,0,0,1,4,0.407495804,3691.209055812063,t0,SPLIT,0.6476,SPLIT,0.5138,31-40,5-10y,VeryHigh,24.845426027647946,1.003747902,-0.13379999999999992,0,Family,Medium,None,0
3438,62,2.81,1,28952.33526154231,0,0,0.935381001,4,0,0,1,1,0.4554377227145336,718.4971300858122,t1,STAY,0.7603,STAY,0.9102,60+,2-5y,High,18.6806143003,0.4277188613572668,0.14990000000000003,0,Mature,Medium,None,1
3661,55,6.92,5,10749.19198,1,1,0.008146705,0,0,1,0,1,0.5186098349445497,7286.105808460672,t1,STAY,0.8864,STAY,0.9721,51-60,5-10y,Low,32.0024440115,0.45930491747227487,0.0857,0,Mature,Medium,None,1
4809,44,7.86,7,28488.45937697397,1,1,0.3103905913070871,3,0,-1,0,2,0.2278001062616894,532.7886053436057,t1,STAY,0.9161,STAY,0.9627,41-50,5-10y,High,23.893117177392128,0.5139000531308447,0.046599999999999975,0,Family,Medium,None,1
2879,76,6.82,2,13794.948478003504,0,0,0.8434433966175632,1,0,0,0,1,0.4975029271375541,1614.2704683206637,t2,STAY,0.8176,STAY,0.7965,60+,5-10y,Medium,28.053033018985268,0.44875146356877704,-0.021100000000000008,0,Senior,Medium,None,2
4483,73,7.15,1,26158.714050799757,1,0,0.3689096557901769,2,0,1,1,0,0.5558136950343799,1661.3666321267797,t2,STAY,0.9059,STAY,0.9512,60+,5-10y,High,24.510672896737052,0.27790684751718997,0.04530000000000001,0,Senior,Medium,None,2
835,75,3.5,7,60690.30549477401,1,1,0.7625904096545667,2,0,-1,1,3,0.4855694000536143,10132.079622759606,t0,STAY,0.9307,STAY,0.8198,60+,2-5y,VeryHigh,27.028777122896372,0.8427847000268073,-0.1109,0,Senior,High,None,0
1490,52,2.07,3,22417.253445427403,0,0,0.7577143648940314,0,0,1,1,2,0.5813654861254229,5352.9341037506765,t3,STAY,0.8898,STAY,0.965,51-60,2-5y,Medium,31.42731430946821,0.6906827430627115,0.07519999999999993,0,Mature,Medium,None,3
4281,50,2.76,7,45927.57415347147,1,1,0.3385765225466779,0,0,0,1,0,0.4823585918892513,1228.528503462996,t0,STAY,0.9875,STAY,0.9122,41-50,2-5y,VeryHigh,32.90157295676401,0.24117929594462564,-0.07530000000000003,0,Mature,Medium,None,0
1871,20,7.83,4,39252.88108431484,1,0,0.6325690767025197,1,0,1,0,1,0.69370535,12036.541441742296,t2,STAY,0.8411,STAY,0.93,18-30,5-10y,High,28.789770723010754,0.546852675,0.08890000000000009,0,Young,Medium,None,2
1036,67,7.57,3,18617.06095536373,0,0,0.4881317086178137,2,0,1,0,3,0.4979555689540897,1600.516056626976,t2,STAY,1.0,STAY,0.8038,60+,5-10y,Medium,25.346439512585345,0.848977784477045,-0.19620000000000004,0,Senior,Medium,None,2
1078,29,1.48,7,39145.68368342723,0,1,0.6988427753526383,1,0,-1,1,1,0.6607707251897615,2126.447278613663,t1,STAY,0.9053,STAY,0.9366,18-30,0-2y,High,30.00965283260579,0.5303853625948808,0.031299999999999994,0,Young,Medium,None,1
